root_id,lvl1_id,lvl2_id,lvl4_id,lvl2_name,lvl4_name,properties,agents,agents_received_entrustment,agents_received_search,entrustments,search_requests,search_requests_norm,specialists_5,specialists_10,specialists_30,marketwatch_alerts
3,301,4801,330232,Nicosia,Selemani (Agios Ioannis Tillirias),0,0,0,93,0,285,2,0,0,0,0
3,301,4800,330233,Limassol,Anglikos Stratos Akrotiriou,0,0,118,102,2,351,2,0,0,0,0
3,301,4800,330234,Limassol,Kellaki,35,8,0,102,0,353,2,1,1,0,1
3,301,4800,330235,Limassol,Akapnou,7,2,0,102,0,352,2,1,0,0,0
3,301,4800,330236,Limassol,Asgata,62,7,0,102,0,354,2,4,1,1,7
3,301,4800,330237,Limassol,Platies Metalleia,9,1,0,102,0,352,2,1,0,0,0
3,301,4800,330238,Limassol,Vasa Kellakiou,8,2,0,102,0,352,2,1,0,0,0
3,301,4800,330239,Limassol,Prastio Kellakiou,2,1,0,102,0,354,2,0,0,0,0
3,301,4800,330240,Limassol,Eptagoneia,26,5,0,102,0,353,3,1,1,0,7
3,301,4800,330241,Limassol,Klonari,3,1,0,102,0,352,2,0,0,0,0
3,301,4800,330242,Limassol,Moni Zoodochou Pigis,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330243,Limassol,Vikla,0,0,0,102,0,353,2,0,0,0,0
3,301,4800,330244,Limassol,Sanida,7,4,100,102,2,353,2,0,0,0,7
3,301,4800,330245,Limassol,Profitis Ilias,1,1,0,102,0,354,2,0,0,0,0
3,301,4800,330246,Limassol,Parekklisia,382,16,0,102,0,365,5,11,8,3,13
3,301,4800,330247,Limassol,Agios Tychonas,762,26,109,102,2,364,4,12,10,6,9
3,301,4800,330248,Limassol,Akrounta,24,10,0,102,0,356,3,1,0,0,1
3,301,4800,330249,Limassol,Armenochori,3,1,0,102,0,353,2,0,0,0,0
3,301,4800,330250,Limassol,Monagroulli,84,14,97,102,2,357,3,3,2,1,8
3,301,4800,330251,Limassol,Moni,107,17,0,102,0,360,4,5,3,1,2
3,301,4800,330252,Limassol,Moni Agiou Georgiou Alamanou,0,0,0,102,0,353,2,0,0,0,0
3,301,4800,330253,Limassol,Mouttagiaka,107,11,0,102,0,364,4,6,4,1,8
3,301,4800,330254,Limassol,Akti Kyverniti,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330255,Limassol,Pentakomo,51,11,101,102,1,354,3,1,1,1,7
3,301,4800,330256,Limassol,Pyrgos,188,15,107,102,2,365,7,7,6,2,9
3,301,4800,330257,Limassol,Foinikaria,17,7,0,102,0,354,2,1,0,0,1
3,301,4800,330258,Limassol,Parekklisia Touristiki Periochi,18,4,0,102,0,361,3,2,1,0,0
3,301,4800,330259,Limassol,Pyrgos Touristiki Periochi,3,3,0,102,0,357,2,0,0,0,1
3,301,4800,330260,Limassol,Paramytha,28,9,0,102,0,360,5,2,1,0,1
3,301,4800,330261,Limassol,Apesia,30,11,0,102,0,354,2,2,1,0,0
3,301,4800,330262,Limassol,Apsiou,23,7,0,102,0,356,5,2,1,0,7
3,301,4800,330263,Limassol,Gerasa,5,3,0,102,0,355,2,0,0,0,0
3,301,4800,330264,Limassol,Kapileio,5,3,0,102,0,353,2,0,0,0,0
3,301,4800,330265,Limassol,Korfi,9,4,0,102,0,352,2,0,0,0,0
3,301,4800,330266,Limassol,Limnatis,25,3,0,102,0,352,2,1,1,0,7
3,301,4800,330267,Limassol,Mathikoloni,23,6,0,102,0,355,3,2,1,0,0
3,301,4800,330268,Limassol,Moni Evangelistrias,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330269,Limassol,Palodeia,71,10,0,102,0,361,3,5,2,0,12
3,301,4800,330270,Limassol,Spitali,2,2,0,102,0,354,3,0,0,0,0
3,301,4800,330271,Limassol,Fasoula Lemesou,13,6,0,102,0,359,4,0,0,0,1
3,301,4800,330272,Limassol,Monte Korfi,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330273,Limassol,Louvaras,23,5,0,102,0,351,2,1,1,0,0
3,301,4800,330274,Limassol,Agios Konstantinos,2,2,0,102,0,354,2,0,0,0,0
3,301,4800,330275,Limassol,Agios Pavlos,17,2,0,102,0,352,2,1,1,0,7
3,301,4800,330276,Limassol,Arakapas,11,4,0,102,0,353,2,1,0,0,0
3,301,4800,330277,Limassol,Dierona,5,2,0,102,0,354,2,0,0,0,7
3,301,4800,330278,Limassol,Zoopigi,2,2,0,102,0,354,4,0,0,0,0
3,301,4800,330279,Limassol,Kalo Chorio Lemesou,35,4,0,102,0,355,4,1,1,0,0
3,301,4800,330280,Limassol,Athrakos,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330281,Limassol,Stathmos Pefkou (Kalo Chorio),0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330282,Limassol,Sykopetra,21,2,0,102,0,352,2,2,1,0,7
3,301,4800,330283,Limassol,Avdimou,8,2,0,102,0,354,2,0,0,0,0
3,301,4800,330284,Limassol,Prastio Avdimou,11,5,107,102,4,354,2,0,0,0,7
3,301,4800,330285,Limassol,Alektora,2,2,0,102,0,351,2,0,0,0,0
3,301,4800,330286,Limassol,Anogyra,23,5,1,102,1,352,3,2,0,0,7
3,301,4800,330287,Limassol,Paramali,15,7,0,102,0,354,2,1,0,0,0
3,301,4800,330288,Limassol,Platanisteia,3,2,0,102,0,351,2,0,0,0,0
3,301,4800,330289,Limassol,Agios Thomas,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330290,Limassol,Pissouri,458,13,0,104,0,360,8,8,6,2,8
3,301,4800,330291,Limassol,Stathmos Pissouriou,0,0,0,102,0,353,2,0,0,0,0
3,301,4800,330292,Limassol,Episkopi,36,12,96,102,1,361,4,2,0,0,8
3,301,4800,330293,Limassol,Erimi,43,10,117,102,3,362,4,1,1,0,13
3,301,4800,330294,Limassol,Kantou,0,0,0,102,0,355,2,0,0,0,0
3,301,4800,330295,Limassol,Kolossi,47,12,89,102,1,364,6,3,1,0,12
3,301,4800,330296,Limassol,Sotira,34,4,0,102,0,356,3,2,1,0,7
3,301,4800,330297,Limassol,Symvoulos,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330298,Limassol,Sterakonou,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330299,Limassol,Kolossi Synoikismos,0,0,0,102,0,356,2,0,0,0,0
3,301,4800,330300,Limassol,Akrotiri,6,3,0,102,0,356,2,0,0,0,0
3,301,4800,330301,Limassol,Asomatos,16,5,0,102,0,355,2,2,0,0,0
3,301,4800,330302,Limassol,Moni Agiou Nikolaou,8,1,0,102,0,352,2,1,0,0,0
3,301,4800,330303,Limassol,Trachoni Lemesou,80,12,0,102,0,357,4,4,3,1,2
3,301,4800,330304,Limassol,Tserkez Tsiftlik (Tserkezoi),29,1,0,102,0,352,2,1,1,0,0
3,301,4800,330305,Limassol,Fasouri,24,3,0,102,0,354,2,1,1,0,0
3,301,4800,330306,Limassol,Pachna,111,7,0,102,0,352,2,3,1,1,7
3,301,4800,330307,Limassol,Agios Amvrosios,45,7,0,102,0,355,2,3,1,0,7
3,301,4800,330308,Limassol,Agios Therapon,20,5,0,102,0,355,3,2,1,0,0
3,301,4800,330309,Limassol,Alassa,6,5,0,102,0,356,4,0,0,0,7
3,301,4800,330311,Limassol,Kivides Kato,6,2,0,102,0,352,2,0,0,0,0
3,301,4800,330312,Limassol,Kivides Pano,17,2,0,102,0,352,2,1,1,0,7
3,301,4800,330313,Limassol,Lofou,21,4,0,102,0,351,2,2,1,0,0
3,301,4800,330314,Limassol,Souni,114,16,0,102,0,359,3,5,3,1,9
3,301,4800,330315,Limassol,Trimiklini,58,8,0,102,0,354,4,2,1,1,8
3,301,4800,330316,Limassol,Agios Georgios,44,8,95,102,2,360,5,3,2,0,7
3,301,4800,330317,Limassol,Agios Mamas,18,2,0,102,0,354,3,1,1,0,0
3,301,4800,330318,Limassol,Silikou,18,3,0,102,0,355,2,1,1,0,7
3,301,4800,330319,Limassol,Kouka,5,2,0,102,0,350,2,0,0,0,0
3,301,4800,330320,Limassol,Laneia,19,4,0,102,0,355,4,2,1,0,0
3,301,4800,330321,Limassol,Mesa Potamos,0,0,0,114,0,355,3,0,0,0,0
3,301,4800,330322,Limassol,Monagri,5,3,0,102,0,355,4,0,0,0,0
3,301,4800,330323,Limassol,Moniatis,68,9,98,102,1,353,2,5,2,0,0
3,301,4800,330324,Limassol,Saittas,2,2,0,102,0,353,2,0,0,0,0
3,301,4800,330325,Limassol,Stathmos Filagron,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330326,Limassol,Doros,7,3,0,102,0,353,2,0,0,0,0
3,301,4800,330327,Limassol,Stathmos Laneias,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330328,Limassol,Omodos,21,5,77,102,1,353,3,1,0,0,8
3,301,4800,330329,Limassol,Arsos,12,3,0,102,0,353,2,1,0,0,7
3,301,4800,330330,Limassol,Vasa Koilaniou,34,5,0,102,0,353,2,1,1,1,0
3,301,4800,330331,Limassol,Vouni,24,8,0,102,0,353,2,1,1,0,7
3,301,4800,330332,Limassol,Gerovasa,0,0,0,102,0,353,2,0,0,0,0
3,301,4800,330333,Limassol,Dora,120,3,0,102,0,355,4,2,2,2,7
3,301,4800,330334,Limassol,Kissousa,3,1,0,102,0,352,2,0,0,0,0
3,301,4800,330335,Limassol,Koilani,40,6,0,102,0,352,2,3,1,0,7
3,301,4800,330336,Limassol,Malia,4,1,0,132,0,352,3,0,0,0,0
3,301,4800,330337,Limassol,Mandria,41,8,96,102,2,353,3,1,1,0,1
3,301,4800,330338,Limassol,Pera Pedi,51,10,96,102,2,352,2,2,2,0,7
3,301,4800,330339,Limassol,Potamiou,10,2,95,102,1,353,2,1,0,0,7
3,301,4800,330340,Limassol,Trozaina,0,0,0,102,0,350,2,0,0,0,0
3,301,4800,330341,Limassol,Troodos,4,2,0,102,0,351,2,0,0,0,0
3,301,4800,330342,Limassol,Amiantos Kato,1,1,0,102,0,351,2,0,0,0,0
3,301,4800,330343,Limassol,Amiantos Pano,1,1,0,102,0,351,2,0,0,0,0
3,301,4800,330344,Limassol,Moni Trooditissis,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330345,Limassol,Stathmos Mozora,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330346,Limassol,Foini,15,2,0,102,0,352,3,1,1,0,7
3,301,4800,330347,Limassol,Platres Kato,14,5,0,102,0,354,3,1,0,0,7
3,301,4800,330348,Limassol,Platres Pamo,14,7,0,102,0,352,2,1,0,0,0
3,301,4800,330349,Limassol,Prodromos,8,3,0,102,0,354,2,1,0,0,7
3,301,4800,330350,Limassol,Dasiko Kolegio Kyprou,2,1,74,103,2,353,2,0,0,0,0
3,301,4800,330351,Limassol,Agios Dimitrios,0,0,0,102,0,354,2,0,0,0,0
3,301,4800,330352,Limassol,Kaminaria,12,1,0,102,0,351,2,1,1,0,0
3,301,4800,330353,Limassol,Lemithou,3,2,0,102,0,352,2,0,0,0,0
3,301,4800,330354,Limassol,Palaiomylos,0,0,0,102,0,351,2,0,0,0,0
3,301,4800,330355,Limassol,Treis Elies,2,1,0,102,0,352,2,0,0,0,0
3,301,4800,330356,Limassol,Moni Panagias Trikoukkias,0,0,0,102,0,352,2,0,0,0,0
3,301,4800,330357,Limassol,Scholi Mitsi,0,0,0,102,0,353,2,0,0,0,0
3,301,4800,330358,Limassol,Agros,25,4,96,102,2,354,4,1,1,0,7
3,301,4800,330359,Limassol,Agios Theodoros Agrou,0,0,0,102,0,353,2,0,0,0,0
3,301,4800,330360,Limassol,Agios Ioannis Agrou,54,5,0,102,0,354,2,3,3,0,0
3,301,4800,330361,Limassol,Agridia,5,1,0,102,0,351,2,1,0,0,0
3,301,4800,330362,Limassol,Dymes,2,2,99,102,1,353,2,0,0,0,0
3,301,4800,330363,Limassol,Mylos Kato,0,0,0,257,0,354,3,0,0,0,0
3,301,4800,330364,Limassol,Chandria,1,1,0,102,0,351,2,0,0,0,0
3,301,4800,330365,Limassol,Kyperounta,8,3,0,102,0,351,2,1,0,0,7
3,301,4800,330366,Limassol,Sanatorio Kyperounyas,0,0,0,102,0,353,2,0,0,0,0
3,301,4800,330367,Limassol,Pelendri,17,4,0,102,0,352,2,1,1,0,0
3,301,4800,330368,Limassol,Potamitissa,1,1,0,102,0,353,2,0,0,0,0
3,301,4805,330370,Famagusta,Liopetri,61,9,0,78,0,50,3,5,2,0,7
3,301,4805,330371,Famagusta,Frenaros,139,11,86,78,1,51,5,7,6,1,7
3,301,4805,330372,Famagusta,Deryneia Kato,0,0,0,78,0,49,3,0,0,0,0
3,301,4805,330373,Famagusta,Deryneia,195,11,85,78,1,53,6,6,6,3,7
3,301,4805,330374,Famagusta,Sotira,64,10,0,78,0,55,8,5,3,0,0
3,301,4805,330375,Famagusta,Agia Thekla,95,11,83,78,1,49,3,6,4,0,0
3,301,4805,330376,Famagusta,Achna,24,3,0,78,0,49,3,2,1,0,0
3,301,4805,330377,Famagusta,Avgorou,104,11,0,78,0,50,4,6,3,1,7
3,301,4805,330380,Famagusta,Vrysoulles,15,5,84,78,1,48,3,1,0,0,0
3,301,4501,330481,Larnaca,Anglikos Stratos Dekeleias,1,1,0,91,0,258,3,0,0,0,0
3,301,4501,330484,Larnaca,Oroklini (Voroklini),257,8,0,91,0,262,5,6,4,2,8
3,301,4501,330486,Larnaca,Leivadia,776,21,102,91,2,268,10,16,13,6,8
3,301,4501,330487,Larnaca,Pyla,359,18,0,91,0,267,7,12,4,3,7
3,301,4501,330489,Larnaca,Avdellero,13,2,0,91,0,260,4,1,1,0,0
3,301,4501,330490,Larnaca,Dekeleia,145,10,0,91,0,262,6,5,4,2,7
3,301,4501,330491,Larnaca,Kellia,5,2,0,91,0,259,3,0,0,0,0
3,301,4501,330493,Larnaca,Troulloi,14,2,0,91,0,259,3,1,1,0,0
3,301,4501,330494,Larnaca,Prosfygikos Synoikismos EAC,0,0,0,91,0,260,4,0,0,0,0
3,301,4501,330495,Larnaca,Prosfygikos Synoikismos Vattaina,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330496,Larnaca,Moni Metamorfoseos,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330498,Larnaca,Xylofagou,61,9,92,91,1,263,7,3,1,1,7
3,301,4501,330499,Larnaca,Ormideia,60,12,86,91,2,259,4,3,1,0,7
3,301,4501,330500,Larnaca,Kiti,244,17,115,91,6,267,8,11,4,2,8
3,301,4501,330501,Larnaca,Perivolia Larnacas,361,18,93,91,3,261,5,12,8,2,8
3,301,4501,330502,Larnaca,Softades,73,8,101,91,3,259,4,3,2,1,0
3,301,4501,330503,Larnaca,Tersefanou,112,12,73,91,1,265,9,6,2,2,7
3,301,4501,330504,Larnaca,Alethriko,82,10,0,91,0,259,3,3,2,1,8
3,301,4501,330505,Larnaca,Anglisides,51,7,0,91,0,260,4,2,2,0,7
3,301,4501,330506,Larnaca,Alaminos,88,8,93,91,2,258,3,3,2,1,7
3,301,4501,330507,Larnaca,Anafotida,15,3,91,91,3,258,3,1,1,0,7
3,301,4501,330508,Larnaca,Aplanta,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330509,Larnaca,Kivisili,2,2,0,91,0,258,3,0,0,0,0
3,301,4501,330510,Larnaca,Klavdia,0,0,0,91,0,259,3,0,0,0,0
3,301,4501,330511,Larnaca,Mazotos,168,14,0,91,0,263,7,5,4,2,7
3,301,4501,330512,Larnaca,Menogeia,1,1,0,91,0,258,3,0,0,0,0
3,301,4501,330513,Larnaca,Athienou,54,7,0,91,0,260,4,3,3,1,7
3,301,4501,330515,Larnaca,Kosi,2,1,0,91,0,259,3,0,0,0,0
3,301,4501,330517,Larnaca,Petrofani,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330519,Larnaca,Kornos,91,8,0,91,0,260,5,5,4,0,7
3,301,4501,330520,Larnaca,Agia Anna,19,4,85,91,1,262,7,2,0,0,7
3,301,4501,330521,Larnaca,Delikipos,1,1,0,91,0,258,3,0,0,0,0
3,301,4501,330522,Larnaca,Kalo Chorio Larnacas,20,4,99,91,1,259,3,1,1,0,0
3,301,4501,330523,Larnaca,Moni Agias Theklis,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330524,Larnaca,Moni Stavrovouniou,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330525,Larnaca,Moni Panagias Galaktotrofousas,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330526,Larnaca,Mosfiloti,70,11,0,91,0,260,5,4,2,0,0
3,301,4501,330527,Larnaca,Pyrga,46,6,0,91,0,260,4,2,2,0,7
3,301,4501,330528,Larnaca,Psevdas,88,7,94,91,4,260,4,3,3,1,7
3,301,4501,330529,Larnaca,Moni Agias Varvaras,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330530,Larnaca,Lefkara Pano,27,8,97,91,1,258,3,2,1,0,7
3,301,4501,330531,Larnaca,Lefkara Kato,49,5,0,91,0,258,3,3,2,0,7
3,301,4501,330532,Larnaca,Agioi Vavatsinias,19,5,0,91,0,259,4,2,1,0,1
3,301,4801,330533,Nicosia,Vavatsinia,2,2,0,93,0,285,2,0,0,0,7
3,301,4801,330534,Nicosia,Vavla,3,1,0,93,0,285,2,0,0,0,7
3,301,4501,330535,Larnaca,Drys Kato,42,4,96,91,1,258,3,2,2,0,7
3,301,4501,330536,Larnaca,Lageia,30,2,0,91,0,258,3,2,2,0,0
3,301,4501,330537,Larnaca,Melini,14,4,0,91,0,258,3,1,0,0,7
3,301,4501,330538,Larnaca,Moni Agiou Mina,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330539,Larnaca,Odou,6,2,0,91,0,258,3,1,0,0,0
3,301,4501,330540,Larnaca,Ora,49,3,0,91,0,258,3,2,1,1,1
3,301,4501,330541,Larnaca,Parsata,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330542,Larnaca,Drapeia,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330543,Larnaca,Agios Theodoros Skarinou,34,8,0,91,0,258,3,2,1,0,7
3,301,4501,330544,Larnaca,Skarinou,75,7,0,91,0,259,4,3,2,2,0
3,301,4501,330545,Larnaca,Stathmos Skarinou,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330546,Larnaca,Kalavasos,81,12,0,91,0,258,3,4,3,1,7
3,301,4501,330547,Larnaca,Stathmos Kalavasou,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330548,Larnaca,Kofinou,2,2,91,91,1,260,5,0,0,0,0
3,301,4501,330549,Larnaca,Mari,2,1,0,91,0,258,3,0,0,0,0
3,301,4501,330550,Larnaca,Maroni,125,11,115,91,4,260,4,3,3,2,7
3,301,4501,330551,Larnaca,Vasiliko,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330552,Larnaca,Zygi,55,13,0,91,0,262,6,4,1,0,7
3,301,4501,330553,Larnaca,Tochni,21,5,0,91,0,258,3,2,1,0,0
3,301,4501,330554,Larnaca,Choirokoitia,68,11,0,91,0,260,4,4,4,0,7
3,301,4501,330555,Larnaca,Stathmos Choirokoitias,0,0,0,91,0,258,3,0,0,0,0
3,301,4501,330556,Larnaca,Psematismenos,53,10,0,91,0,258,3,3,1,1,7
3,301,4803,330557,Paphos,Agia Marinouda,8,5,67,82,1,111,1,0,0,0,7
3,301,4803,330558,Paphos,Empa,99,13,0,82,0,116,3,7,5,0,0
3,301,4803,330559,Paphos,Lempa,5,3,0,82,0,113,1,0,0,0,0
3,301,4803,330560,Paphos,Tremithousa,42,9,0,82,0,114,2,3,1,0,7
3,301,4803,330561,Paphos,Mesogi,38,10,0,82,0,112,1,3,1,0,7
3,301,4803,330562,Paphos,Mesa Chorio,50,7,0,82,0,113,2,4,2,0,7
3,301,4803,330563,Paphos,Konia,126,14,103,82,2,114,2,7,5,0,7
3,301,4803,330564,Paphos,Koloni,8,4,0,82,0,112,1,0,0,0,0
3,301,4803,330565,Paphos,Kouklia,158,15,0,82,0,110,1,9,7,1,7
3,301,4803,330566,Paphos,Agia Varvara Pafou,17,6,87,82,1,113,2,2,0,0,0
3,301,4803,330567,Paphos,Anarita,49,10,95,82,2,111,1,3,1,0,7
3,301,4803,330568,Paphos,Acheleia,0,0,0,82,0,113,2,0,0,0,0
3,301,4803,330569,Paphos,Mandria,36,6,0,82,0,111,1,3,1,0,0
3,301,4803,330570,Paphos,Nikokleia,1,1,0,82,0,110,1,0,0,0,0
3,301,4803,330571,Paphos,Souskiou,4,2,0,82,0,110,1,0,0,0,7
3,301,4803,330572,Paphos,Timi,32,7,0,82,0,113,1,3,2,0,0
3,301,4803,330573,Paphos,Foinikas,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330574,Paphos,Lofoi Afroditis,58,2,0,82,0,110,1,1,1,1,0
3,301,4803,330575,Paphos,Cha Potami,0,0,0,82,0,111,1,0,0,0,0
3,301,4803,330576,Paphos,Marathounta,18,3,30,82,1,111,1,1,1,0,7
3,301,4803,330577,Paphos,Axylou,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330578,Paphos,Armou,37,6,0,82,0,111,1,1,1,0,0
3,301,4803,330579,Paphos,Eledio,3,1,0,82,0,110,1,0,0,0,0
3,301,4803,330581,Paphos,Nata,15,5,85,82,1,110,1,1,0,0,0
3,301,4803,330582,Paphos,Choletria,10,4,0,82,0,110,1,1,0,0,7
3,301,4803,330583,Paphos,Tsada,123,14,87,82,1,112,2,7,5,1,7
3,301,4803,330584,Paphos,Kallepeia,10,3,0,82,0,110,1,1,0,0,0
3,301,4803,330585,Paphos,Moro Nero,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330586,Paphos,Koili,32,6,86,82,1,111,1,1,1,0,7
3,301,4803,330587,Paphos,Kourdaka,1,1,0,82,0,110,1,0,0,0,7
3,301,4803,330588,Paphos,Lemona,5,3,0,82,0,110,1,0,0,0,7
3,301,4803,330589,Paphos,Letymvou,14,4,0,82,0,110,1,1,0,0,7
3,301,4803,330590,Paphos,Pitargou,0,0,0,82,0,110,1,0,0,0,7
3,301,4803,330591,Paphos,Panagia Kato,2,1,0,82,0,110,1,0,0,0,0
3,301,4803,330592,Paphos,Polemi,35,4,76,82,1,110,1,1,1,0,0
3,301,4803,330593,Paphos,Stroumpi Kato,23,4,0,82,0,110,1,1,1,0,0
3,301,4803,330594,Paphos,Stroumpi Pano,1,1,0,82,0,110,1,0,0,0,7
3,301,4803,330595,Paphos,Choulou,2,1,0,82,0,110,1,0,0,0,0
3,301,4803,330597,Paphos,Agios Georgios Pegeias,5,3,0,82,0,110,1,0,0,0,0
3,301,4803,330598,Paphos,Maa,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330599,Paphos,Akoursos,14,3,0,82,0,110,1,1,1,0,7
3,301,4803,330600,Paphos,Kathikas,58,7,87,82,1,111,2,2,1,1,7
3,301,4803,330601,Paphos,Kissonerga,106,12,86,82,2,113,2,7,4,0,7
3,301,4803,330602,Paphos,Kolpos Korallion,47,4,0,82,0,110,1,1,1,1,0
3,301,4803,330603,Paphos,Moni Agiou Neofytou,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330604,Paphos,Tala,212,15,103,82,3,110,1,9,9,2,0
3,301,4803,330605,Paphos,Mamonia,1,1,0,82,0,110,1,0,0,0,0
3,301,4803,330606,Paphos,Stavrokonnou,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330607,Paphos,Archimandrita Kato,1,1,0,82,0,110,1,0,0,0,0
3,301,4803,330608,Paphos,Archimandrita Pano,3,1,0,82,0,110,1,0,0,0,7
3,301,4803,330609,Paphos,Maronas,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330610,Paphos,Mousere,18,2,0,82,0,109,1,1,1,0,7
3,301,4803,330611,Paphos,Prastio Kelokedaron,5,1,0,82,0,110,1,1,0,0,7
3,301,4803,330612,Paphos,Agios Georgios Kelokedaron,1,1,0,82,0,110,1,0,0,0,0
3,301,4803,330613,Paphos,Trachypedoula,8,2,0,82,0,110,1,0,0,0,7
3,301,4803,330614,Paphos,Fasoula Kelokedaron,7,1,0,82,0,110,1,1,0,0,0
3,301,4803,330615,Paphos,Salamiou,13,2,0,82,0,110,1,1,1,0,0
3,301,4803,330616,Paphos,Agios Ioannis Salamious,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330617,Paphos,Malounta Pafou,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330618,Paphos,Agios Nikolaos Salamious,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330619,Paphos,Pera Vasa,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330620,Paphos,Arminou,17,3,0,82,0,110,1,1,1,0,7
3,301,4803,330621,Paphos,Kedares,1,1,0,82,0,110,1,0,0,0,0
3,301,4803,330622,Paphos,Kidasi,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330623,Paphos,Kελοκεδαρα,26,3,0,82,0,110,1,2,1,0,7
3,301,4803,330624,Paphos,Filousa Kelokedaron,1,1,0,82,0,110,1,0,0,0,0
3,301,4803,330625,Paphos,Praitori,6,3,0,82,0,110,1,0,0,0,0
3,301,4803,330626,Paphos,Mesana,4,2,0,82,0,110,1,0,0,0,7
3,301,4803,330627,Paphos,Panagia Pano,1,1,0,82,0,110,1,0,0,0,0
3,301,4803,330628,Paphos,Agia Marina Kelokedaron,1,1,0,82,0,110,1,0,0,0,7
3,301,4803,330629,Paphos,Amargeti,12,4,0,82,0,110,1,1,0,0,0
3,301,4803,330630,Paphos,Asprogia,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330631,Paphos,Vretsia,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330632,Paphos,Galataria,7,1,0,82,0,110,1,1,0,0,0
3,301,4803,330633,Paphos,Koilineia,2,1,0,82,0,110,1,0,0,0,0
3,301,4803,330634,Paphos,Lapithiou,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330635,Paphos,Mamountali,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330636,Paphos,Moni Chrysorrogiatiisas,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330637,Paphos,Pentalia,11,3,0,82,0,110,1,1,0,0,7
3,301,4803,330638,Paphos,Statos,8,2,0,82,0,110,1,1,0,0,0
3,301,4803,330639,Paphos,Agios Fotios,1,1,0,82,0,110,1,0,0,0,0
3,301,4803,330640,Paphos,Ampelitis,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330641,Paphos,Faleia,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330642,Paphos,Drouseia,26,3,92,82,1,110,1,1,1,0,7
3,301,4803,330643,Paphos,Androlikou,2,2,0,82,0,110,1,0,0,0,7
3,301,4803,330644,Paphos,Arodes Kayo,16,2,0,82,0,110,1,1,1,0,0
3,301,4803,330645,Paphos,Arodes Pano,4,3,0,82,0,110,1,0,0,0,0
3,301,4803,330646,Paphos,Ineia,10,3,0,82,0,110,1,1,0,0,0
3,301,4803,330647,Paphos,Pittokopos,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330648,Paphos,Fasli,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330649,Paphos,Giolou,14,2,0,82,0,110,1,1,1,0,0
3,301,4803,330650,Paphos,Akourdaleia Kato,1,1,0,82,0,110,1,0,0,0,0
3,301,4803,330651,Paphos,Akourdaleia Pano,6,2,0,82,0,111,2,1,0,0,0
3,301,4803,330652,Paphos,Theletra,14,3,0,82,0,110,1,1,1,0,7
3,301,4803,330653,Paphos,Kritou Tera,12,2,0,82,0,110,1,1,1,0,0
3,301,4803,330654,Paphos,Loukrounou,0,0,0,82,0,110,1,0,0,0,0
3,301,4803,330655,Paphos,Miliou,4,4,0,82,0,110,1,0,0,0,0
